province,ward,code,type,lat,lon,population,area_km2,nearest_highway_type,distance_to_road_km,snapped_lat,snapped_lon
Phú Thọ,xã Bao La,5245.0,xã,20.6463,104.977,12409.0,104.27,residential,0.0301,20.6464738,104.9767918
Phú Thọ,xã Tiền Phong,4891.0,xã,20.7831,105.128,14494.0,319.02,unclassified,0.8987,20.7750176,105.1284689
Phú Thọ,xã Tân Lạc,5128.0,xã,20.5633,105.318,42031.0,139.9,residential,0.1048,20.5639638,105.3173286
Phú Thọ,xã Yên Phú,5305.0,xã,20.4929,105.487,14964.0,42.61,unclassified,0.9604,20.5014549,105.4857084
Phú Thọ,xã Mường Hoa,5134.0,xã,20.71,105.19,8563.0,104.54,residential,1.7486,20.6962192,105.1823684
Phú Thọ,xã Mai Hạ,5251.0,xã,20.6088,105.051,10317.0,71.86,residential,0.3744,20.6110795,105.0485137
Phú Thọ,xã An Bình,5425.0,xã,20.4758,105.704,51382.0,61.84,residential,0.2616,20.4738921,105.7053839
Phú Thọ,xã Mường Vang,5287.0,xã,20.5841,105.461,20853.0,69.79,unclassified,0.0218,20.5839426,105.4611169
Phú Thọ,xã Lạc Lương,5362.0,xã,20.4742,105.609,25289.0,130.41,residential,0.0499,20.4737878,105.6091797
Phú Thọ,phường Thanh Miếu,7909.0,phường,21.303,105.431,58548.0,19.57,residential,0.0247,21.3030392,105.4312192
Phú Thọ,xã Yên Trị,5386.0,xã,20.3708,105.678,27005.0,81.97,residential,0.0985,20.369918,105.6780988
Phú Thọ,xã Toàn Thắng,5191.0,xã,20.5475,105.259,15427.0,71.11,tertiary,0.2777,20.5456435,105.2573229
Phú Thọ,xã Vân Sơn,5152.0,xã,20.5441,105.198,9197.0,120.53,residential,0.0561,20.5437377,105.1976471
Phú Thọ,xã Mường Bi,5158.0,xã,20.6312,105.192,20931.0,94.79,trunk,0.4314,20.6343496,105.1897226
Phú Thọ,xã Yên Thủy,5353.0,xã,20.3865,105.602,24012.0,76.19,residential,0.0612,20.3869253,105.6016494
Phú Thọ,phường Vân Phú,7918.0,phường,21.3636,105.366,3745.0,26.26,secondary,0.0338,21.363418,105.366244
Phú Thọ,xã Liên Sơn,4960.0,xã,20.8254,105.537,31834.0,120.21,unclassified,0.3686,20.8271198,105.5341588
Phú Thọ,xã Lương Sơn,4924.0,xã,21.4722,104.934,23912.0,159.21,unclassified,0.0143,21.4722478,104.9338799
Phú Thọ,xã Tân Mai,5206.0,xã,20.7768,105.057,7924.0,130.71,unclassified,0.1856,20.7776609,105.0584337
Phú Thọ,phường Nông Trang,7894.0,phường,21.3283,105.357,5777.0,15.89,residential,0.0369,21.3280115,105.3568348
Phú Thọ,phường Phú Thọ,7942.0,phường,21.4263,105.225,,231.41,unclassified,0.0374,21.4264093,105.2246817
Phú Thọ,phường Âu Cơ,7948.0,phường,21.394,105.201,18951.0,12.51,tertiary,0.0459,21.3943057,105.2012791
Phú Thọ,phường Phong Châu,7954.0,phường,21.4208,105.257,32519.0,29.61,tertiary,0.033,21.4208307,105.257296
Phú Thọ,xã An Nghĩa,5395.0,xã,20.5722,105.712,27556.0,95.73,residential,0.0309,20.5719734,105.7118386
Phú Thọ,xã Ngọc Sơn,5329.0,xã,20.4214,105.362,8981.0,114.63,residential,0.8639,20.4290023,105.3636651
Phú Thọ,xã Lạc Thủy,5392.0,xã,20.476,105.799,24529.0,90.69,residential,0.0524,20.4757666,105.7985896
Phú Thọ,xã Thượng Cốc,5293.0,xã,20.5256,105.391,1843.0,58.38,unclassified,0.0976,20.5264652,105.3911542
Phú Thọ,phường Việt Trì,7900.0,phường,21.3326,105.399,73006.0,25.83,secondary,0.0262,21.3326216,105.3987646
Phú Thọ,xã Đại Đồng,5347.0,xã,20.4045,105.504,63131.0,77.87,residential,0.0361,20.4047915,105.5038561
Phú Thọ,xã Tiên Lương,8344.0,xã,21.4665,105.025,38028.0,54.55,residential,0.1173,21.465487,105.025301
Phú Thọ,xã Pà Cò,5212.0,xã,20.7119,104.887,11334.0,115.76,tertiary,0.7409,20.705642,104.8846775
Phú Thọ,xã Hy Cương,8515.0,xã,21.3471,105.32,22693.0,23.95,residential,0.0115,21.3471975,105.3200363
Phú Thọ,xã Hạ Hòa,8053.0,xã,21.585,105.032,21779.0,41.23,residential,0.1051,21.5851038,105.0310585
Phú Thọ,xã Hùng Việt,8416.0,xã,21.3584,105.146,22935.0,32.77,residential,0.0749,21.3590585,105.1461487
Phú Thọ,xã Đoan Hùng,7969.0,xã,21.6163,105.188,30509.0,44.8,residential,0.0104,21.616378,105.1880511
Phú Thọ,xã Bằng Luân,7996.0,xã,21.6467,105.063,16932.0,59.77,tertiary,0.0864,21.6460241,105.0626139
Phú Thọ,xã Hiền Lương,8110.0,xã,21.5705,104.934,22337.0,81.39,residential,0.1646,21.5698174,104.9326837
Phú Thọ,xã Phú Khê,8398.0,xã,21.3779,105.102,2563.0,37.11,residential,0.2323,21.3786551,105.1000482
Phú Thọ,xã Tam Nông,8434.0,xã,21.2501,105.3,21031.0,102.7,tertiary,0.063,21.2499871,105.2994436
Phú Thọ,xã Lâm Thao,8494.0,xã,21.3425,105.289,31321.0,15.45,residential,0.0454,21.3429086,105.288979
Phú Thọ,xã Đồng Lương,8431.0,xã,21.3135,105.162,11875.0,76.1,residential,0.2484,21.3117565,105.1605977
Phú Thọ,xã Chí Đám,7999.0,xã,21.6724,105.161,28005.0,49.36,residential,0.069,21.6725539,105.1616021
Phú Thọ,xã Cẩm Khê,8341.0,xã,21.4291,105.096,47059.0,50.44,residential,0.2959,21.4279517,105.0935941
Phú Thọ,xã Vân Bán,8377.0,xã,21.4227,105.049,,226.65,residential,0.0533,21.4228723,105.0485517
Phú Thọ,xã Tây Cốc,8023.0,xã,21.6342,105.124,21227.0,59.07,residential,0.014,21.634141,105.1241117
Phú Thọ,xã Chân Mộng,8038.0,xã,21.5603,105.211,38565.0,89.85,secondary,0.0871,21.5610533,105.2107815
Phú Thọ,xã Đan Thượng,8071.0,xã,21.6314,104.981,28838.0,84.15,unclassified,0.5559,21.6278623,104.9774551
Phú Thọ,xã Bản Nguyên,8527.0,xã,21.281,105.34,38963.0,26.15,residential,0.0667,21.2809069,105.340594
Phú Thọ,xã Bình Phú,8275.0,xã,21.4133,105.367,51081.0,47.3,residential,0.0371,21.4134907,105.3667251
Phú Thọ,xã Tân Sơn,8566.0,xã,21.2493,105.006,18246.0,118.21,residential,0.494,21.2471598,105.0099025
Phú Thọ,xã Thọ Văn,8479.0,xã,21.2428,105.249,15281.0,43.54,residential,0.0601,21.2432714,105.249267
Phú Thọ,xã Yên Kỳ,8113.0,xã,21.5613,105.087,20973.0,53.58,tertiary,0.0492,21.5610369,105.0873569
Phú Thọ,xã Vĩnh Chân,8143.0,xã,21.522,105.052,17173.0,27.12,residential,0.011,21.5220472,105.0519133
Phú Thọ,xã Phù Ninh,8230.0,xã,21.4134,105.314,45037.0,39.28,residential,0.0213,21.4134436,105.3141865
Phú Thọ,xã Trạm Thản,8245.0,xã,21.4731,105.255,16138.0,32.6,residential,0.0154,21.4729891,105.2550831
Phú Thọ,xã Đông Thành,8209.0,xã,21.4561,105.197,27169.0,130.94,secondary,0.0587,21.4555731,105.1970475
Phú Thọ,xã Vạn Xuân,8467.0,xã,21.3017,105.227,6125.0,139.49,residential,0.0845,21.3014834,105.2262704
Phú Thọ,xã Dân Chủ,8254.0,xã,21.4714,105.311,18568.0,29.85,residential,0.0432,21.4716555,105.3107062
Phú Thọ,xã Văn Lang,8134.0,xã,21.5244,104.99,17949.0,54.06,primary,0.0572,21.5244622,104.9894886
Phú Thọ,xã Xuân Lũng,8500.0,xã,21.379,105.282,20604.0,24.03,residential,0.0374,21.3793363,105.2819885
Phú Thọ,xã Minh Đài,8593.0,xã,21.1796,105.066,24209.0,84.74,residential,0.02,21.1797774,105.0660311
Phú Thọ,xã Phùng Nguyên,8521.0,xã,21.2936,105.295,41046.0,30.57,residential,0.0134,21.2936079,105.2948791
Phú Thọ,xã Lai Đồng,8560.0,xã,21.2118,104.909,16321.0,108.45,unclassified,0.1077,21.2127554,104.9091694
Phú Thọ,xã Xuân Đài,8590.0,xã,21.1149,104.97,15073.0,209.6,unclassified,0.8713,21.1180391,104.977195
Phú Thọ,xã Hiền Quan,8443.0,xã,21.3576,105.237,27476.0,31.38,residential,0.1039,21.3584527,105.2366129
Phú Thọ,xã Thu Cúc,8545.0,xã,21.3008,104.883,11313.0,100.51,residential,0.6507,21.3044439,104.8784085
Phú Thọ,xã Phú Mỹ,8236.0,xã,21.5134,105.274,26205.0,87.81,residential,0.026,21.5131678,105.2739699
Phú Thọ,xã Long Cốc,8620.0,xã,21.0918,105.071,8708.0,67.09,unclassified,0.9243,21.0991297,105.0670489
Phú Thọ,xã Thượng Long,8323.0,xã,21.3287,105.01,16108.0,60.36,residential,0.0051,21.3286561,105.009985
Phú Thọ,xã Thanh Ba,8152.0,xã,21.5195,105.118,30014.0,38.6,residential,0.0685,21.5200985,105.1181504
Phú Thọ,xã Hoàng Cương,8203.0,xã,21.4721,105.133,2789.0,39.51,tertiary,0.2652,21.4697116,105.1330439
Phú Thọ,xã Quảng Yên,8173.0,xã,21.5152,105.175,27768.0,24.92,residential,0.0707,21.5157567,105.1753096
Phú Thọ,xã Chí Tiên,8218.0,xã,21.4234,105.164,1755.0,23.75,residential,0.1057,21.4226346,105.1634341
Phú Thọ,xã Võ Miếu,8584.0,xã,21.1341,105.159,28853.0,96.36,residential,0.4604,21.1353562,105.1629527
Phú Thọ,xã Thanh Sơn,8542.0,xã,21.1988,105.204,33342.0,315.4,residential,0.19,21.2003895,105.2046356
Phú Thọ,xã Thanh Thủy,8674.0,xã,21.1475,105.271,,308.75,residential,0.1584,21.147703,105.2724122
Phú Thọ,xã Văn Miếu,8611.0,xã,21.0623,105.167,18752.0,89.11,residential,0.6746,21.059801,105.1614598
Phú Thọ,xã Tu Vũ,8686.0,xã,21.0736,105.289,41564.0,49.07,residential,0.0223,21.0734868,105.2888341
Phú Thọ,phường Phúc Yên,8740.0,phường,21.2457,105.707,63954.0,23.4,residential,0.0124,21.2456906,105.7068887
Phú Thọ,xã Liên Minh,8227.0,xã,21.3464,105.203,23443.0,20.98,residential,0.2107,21.3449204,105.2041885
Phú Thọ,xã Trung Sơn,8311.0,xã,21.3566,104.944,3254.0,76.81,residential,0.8132,21.3520677,104.949756
Phú Thọ,xã Đào Xá,8662.0,xã,21.2116,105.288,32156.0,45.53,residential,0.0622,21.2119972,105.287605
Phú Thọ,xã Hợp Lý,8770.0,xã,21.4873,105.444,19611.0,34.1,residential,0.0316,21.4870486,105.4441339
Phú Thọ,xã Cự Đồng,8614.0,xã,21.1086,105.238,14988.0,45.77,residential,0.0628,21.1080555,105.2378467
Phú Thọ,xã Liên Hòa,8812.0,xã,21.4115,105.509,19257.0,18.8,residential,0.0238,21.4115771,105.5091996
Phú Thọ,xã Thái Hòa,8788.0,xã,21.4589,105.501,23943.0,29.0,tertiary,0.0075,21.4589238,105.5009365
Phú Thọ,phường Xuân Hòa,8746.0,phường,21.3408,105.735,48464.0,2.22,residential,0.0287,21.3406536,105.7352134
Phú Thọ,xã Khả Cửu,8635.0,xã,21.0029,105.125,13149.0,148.48,residential,0.3773,21.0044617,105.1280196
Phú Thọ,xã Hương Cần,8632.0,xã,21.0104,105.266,179.0,81.3,residential,0.1856,21.0111084,105.2675146
Phú Thọ,xã Sơn Lương,8296.0,xã,20.8924,105.512,23912.0,159.21,residential,0.3573,20.8955865,105.5124566
Phú Thọ,xã Minh Hòa,8338.0,xã,21.2537,105.125,16425.0,68.44,tertiary,0.3075,21.2513733,105.1265042
Phú Thọ,xã Xuân Viên,8305.0,xã,21.4047,104.993,14428.0,46.19,residential,0.0273,21.4046358,104.9932373
Phú Thọ,xã Yên Sơn,8656.0,xã,20.9602,105.285,12614.0,116.62,tertiary,0.0548,20.9603213,105.2845211
Phú Thọ,xã Yên Lãng,8773.0,xã,21.495,105.384,18459.0,38.2,residential,0.0306,21.4947248,105.3840146
Phú Thọ,xã Hải Lựu,8782.0,xã,21.4591,105.36,30098.0,38.8,residential,0.0592,21.4587904,105.3595655
Phú Thọ,xã Yên Lập,8290.0,xã,21.3378,105.072,29678.0,69.05,residential,0.2693,21.3390307,105.0699095
Phú Thọ,xã Lập Thạch,8761.0,xã,21.4301,105.464,34604.0,39.1,residential,0.0654,21.4295806,105.4637213
Phú Thọ,xã Hoàng An,8896.0,xã,21.3521,105.523,26.0,20.8,residential,0.0055,21.3520662,105.5230364
Phú Thọ,xã Đạo Trù,8914.0,xã,21.5163,105.553,24759.0,83.8,residential,1.3825,21.5144055,105.5406898
Phú Thọ,xã Tam Dương,8869.0,xã,21.3729,105.572,47936.0,44.3,residential,0.0412,21.3726312,105.5722555
Phú Thọ,xã Tam Đảo,8911.0,xã,21.409,105.643,34772.0,79.2,residential,0.7426,21.4053126,105.637418
Phú Thọ,xã Tam Sơn,8824.0,xã,21.4358,105.418,25523.0,33.1,residential,0.0107,21.4357477,105.4179188
Phú Thọ,xã Sơn Đông,8866.0,xã,21.332,105.461,36076.0,26.7,residential,0.1379,21.3308948,105.460432
Phú Thọ,xã Tiên Lữ,8842.0,xã,21.3731,105.462,3271.0,31.8,residential,0.0068,21.3731585,105.4619808
Phú Thọ,xã Đại Đình,8923.0,xã,21.4615,105.577,20551.0,44.0,residential,0.0302,21.4612291,105.5769718
Phú Thọ,xã Bình Nguyên,8935.0,xã,21.278,105.66,46425.0,30.6,unclassified,0.0531,21.2784726,105.660072
Phú Thọ,phường Vĩnh Yên,8707.0,phường,21.2937,105.584,56428.0,25.0,residential,0.0509,21.2932581,105.5838784
Phú Thọ,phường Vĩnh Phúc,8716.0,phường,21.3178,105.608,78371.0,25.3,residential,0.0739,21.3175645,105.6073771
Phú Thọ,xã Hội Thịnh,8905.0,xã,21.315,105.548,37115.0,25.1,residential,0.266,21.3127747,105.548889
Phú Thọ,xã Xuân Lãng,8971.0,xã,21.254,105.624,48186.0,29.9,residential,0.1213,21.2536544,105.625037
Phú Thọ,xã Bình Tuyền,8944.0,xã,21.3725,105.692,29926.0,58.5,residential,0.1141,21.3731127,105.6928258
Phú Thọ,xã Bình Xuyên,8950.0,xã,21.3224,105.648,32534.0,29.5,living_street,0.1901,21.3240286,105.647471
Phú Thọ,xã Sông Lô,8848.0,xã,21.3776,105.421,34291.0,33.4,residential,0.031,21.3773301,105.4210712
Phú Thọ,xã Tam Dương Bắc,8872.0,xã,21.4299,105.578,37284.0,45.8,residential,0.0759,21.4293222,105.5776346
Phú Thọ,xã Yên Lạc,9025.0,xã,21.2559,105.588,3973.0,21.7,tertiary,0.0237,21.2559546,105.5877933
Phú Thọ,xã Thổ Tang,9112.0,xã,21.2333,105.489,43208.0,21.3,residential,0.2155,21.2313972,105.4886131
Phú Thọ,xã Vĩnh Thành,9106.0,xã,21.2634,105.463,42885.0,52.01,tertiary,0.3759,21.2655287,105.4603663
Phú Thọ,xã Vĩnh Phú,9154.0,xã,21.1776,105.502,49755.0,34.6,residential,0.1524,21.1767937,105.5008882
Phú Thọ,xã Vĩnh An,9079.0,xã,21.3073,105.511,33036.0,93.41,residential,0.0543,21.3077821,105.5109197
Phú Thọ,xã Vĩnh Tường,9076.0,xã,21.2269,105.52,31676.0,67.01,residential,0.0284,21.2268521,105.519749
Phú Thọ,xã Vĩnh Hưng,9100.0,xã,21.2828,105.495,21204.0,95.26,residential,0.3188,21.2833537,105.4921818
Sơn La,xã Chiềng Khương,4222.0,xã,20.9519,103.987,18712.0,149.82,unclassified,0.7318,20.9578721,103.9842077
Sơn La,xã Chiềng Lao,3814.0,xã,21.636,103.904,2101.0,358.55,residential,0.064,21.6355317,103.9043366
Phú Thọ,xã Tam Hồng,9043.0,xã,21.2144,105.568,40224.0,22.6,residential,0.1244,21.2154531,105.5683825
Phú Thọ,xã Nguyệt Đức,9052.0,xã,21.1982,105.612,34166.0,19.0,tertiary,0.0222,21.1981864,105.6121999
Sơn La,xã Chiềng Mai,4132.0,xã,21.1813,103.977,23786.0,151.85,residential,0.2423,21.182446,103.978858
Sơn La,xã Chiềng Sại,3892.0,xã,21.0745,104.474,672.0,124.55,tertiary,0.1174,21.0735081,104.4736317
Sơn La,xã Chiềng La,3754.0,xã,21.4872,103.754,20373.0,126.13,residential,0.8786,21.4910916,103.7608923
Phú Thọ,xã Tề Lỗ,9040.0,xã,21.2592,105.55,37232.0,18.3,residential,0.0608,21.2587211,105.549734
Sơn La,xã Chiềng Mung,4123.0,xã,21.255,104.07,27797.0,142.14,tertiary,0.0168,21.2550805,104.0701282
Sơn La,xã Chiềng Hặc,4078.0,xã,20.9898,104.433,18721.0,239.91,unclassified,0.2947,20.9890975,104.4304398
Sơn La,phường Chiềng An,3664.0,phường,21.3856,103.895,20322.0,149.08,tertiary,0.3878,21.3821455,103.8944797
Phú Thọ,xã Liên Châu,9064.0,xã,21.18,105.567,35029.0,26.0,residential,0.12,21.1790721,105.5675545
Sơn La,xã Mường É,3727.0,xã,21.4995,103.56,14858.0,139.91,secondary,1.6246,21.4983093,103.5745874
Sơn La,xã Chiềng Hoa,3850.0,xã,21.4603,104.204,17644.0,296.48,tertiary,0.0352,21.4605672,104.2041716
Sơn La,xã Bình Thuận,3724.0,xã,21.5655,103.604,17128.0,121.78,residential,0.1396,21.565961,103.6051699
Sơn La,phường Chiềng Cơi,3670.0,phường,21.2976,103.876,22694.0,93.56,residential,0.1045,21.298115,103.8752119
Sơn La,xã Yên Sơn,4087.0,xã,21.0,104.184,12614.0,116.62,residential,0.1347,20.9991889,104.1830975
Sơn La,xã Chiềng Khoong,4204.0,xã,20.9598,103.767,23222.0,253.87,residential,1.134,20.9496683,103.7683086
Sơn La,phường Chiềng Sinh,3679.0,phường,21.3052,103.978,27099.0,68.4,residential,0.0592,21.3057043,103.9781727
Sơn La,xã Bó Sinh,4171.0,xã,21.2218,103.49,16461.0,153.83,residential,0.2874,21.2233289,103.49209
Sơn La,xã Kim Bon,3961.0,xã,21.1046,104.588,9873.0,104.51,unclassified,2.0019,21.0885468,104.5962194
Sơn La,xã Mường Bang,3943.0,xã,21.168,104.806,12831.0,270.15,unclassified,1.0773,21.1770825,104.8025791
Sơn La,phường Mộc Sơn,3979.0,phường,20.8044,104.648,15025.0,37.88,tertiary,0.0393,20.8041457,104.6477533
Sơn La,xã Muổi Nọi,3799.0,xã,21.253,103.785,15633.0,128.7,residential,3.0083,21.2673938,103.8079637
Sơn La,xã Lóng Sập,4045.0,xã,20.7987,104.502,9629.0,211.3,unclassified,0.5736,20.7946357,104.4988092
Sơn La,xã Gia Phù,3922.0,xã,21.1914,104.561,21929.0,111.32,residential,1.9936,21.2019749,104.5464832
Sơn La,xã Chiềng Sơn,3985.0,xã,20.7156,104.651,14155.0,204.9,residential,0.6414,20.7212971,104.6519664
Sơn La,xã Xuân Nha,4057.0,xã,20.6658,104.756,10127.0,263.37,unclassified,0.4237,20.661986,104.7558443
Sơn La,xã Yên Châu,4075.0,xã,21.0768,104.283,33061.0,246.55,unclassified,0.0444,21.0770333,104.2833249
Sơn La,phường Mộc Châu,3980.0,phường,20.8747,104.565,21087.0,167.62,residential,0.0499,20.8750237,104.5653123
Sơn La,xã Mường Bú,3847.0,xã,21.4155,104.051,25284.0,213.65,residential,0.5943,21.4104076,104.0493479
Sơn La,xã Mai Sơn,4105.0,xã,21.1465,104.168,52361.0,164.4,residential,0.4708,21.1436857,104.1648269
Sơn La,xã Lóng Phiêng,4096.0,xã,20.8865,104.386,11152.0,147.81,residential,0.2957,20.8888993,104.3871583
Sơn La,xã Mường Bám,3760.0,xã,21.3817,103.39,10731.0,76.16,secondary,1.3207,21.3881033,103.400028
Sơn La,xã Chiềng Sung,4108.0,xã,21.2962,104.106,14171.0,109.28,residential,0.1659,21.2947062,104.1060416
Sơn La,xã Chiềng Sơ,4195.0,xã,21.1463,103.597,17145.0,140.31,residential,0.2155,21.1477567,103.5957161
Sơn La,xã Bắc Yên,3856.0,xã,21.2069,104.439,21825.0,195.23,unclassified,0.2047,21.208439,104.4400155
Sơn La,xã Co Mạ,3781.0,xã,21.3252,103.53,1456.0,214.28,unclassified,2.5242,21.3111023,103.5478431
Sơn La,xã Huổi Một,4210.0,xã,21.0371,103.634,12349.0,240.66,residential,0.7194,21.0435638,103.6344677
Sơn La,xã Mường Giôn,3694.0,xã,21.773,103.675,16145.0,290.54,trunk,0.2597,21.7707101,103.674518
Sơn La,xã Long Hẹ,3763.0,xã,21.4304,103.499,8473.0,158.4,residential,0.1016,21.429532,103.4987105
Sơn La,xã Mường Cơi,3907.0,xã,21.315,104.74,19557.0,194.98,unclassified,0.03,21.3152571,104.740083
Sơn La,xã Mường Hung,4219.0,xã,20.9653,103.875,24613.0,226.09,residential,0.9243,20.9631979,103.8830575
Sơn La,xã Mường Chiên,3688.0,xã,21.9135,103.596,14028.0,382.2,tertiary,3.2196,21.907647,103.5675909
Sơn La,xã Mường Sại,3712.0,xã,21.594,103.741,9557.0,122.94,unclassified,0.0852,21.5947397,103.7412054
Sơn La,xã Phù Yên,3910.0,xã,21.2605,104.655,47299.0,117.98,primary,0.1658,21.2619571,104.6553272
Sơn La,xã Pắc Ngà,3871.0,xã,21.3231,104.22,13274.0,122.59,tertiary,0.058,21.3233329,104.2204674
Sơn La,xã Phiêng Khoài,4099.0,xã,20.9546,104.281,12424.0,103.77,residential,0.2163,20.9545515,104.2829481
Sơn La,xã Nậm Lầu,3784.0,xã,21.3522,103.678,18095.0,247.63,unclassified,1.1037,21.3437082,103.6831733
Sơn La,xã Ngọc Chiến,3820.0,xã,21.6149,104.216,12021.0,212.19,unclassified,0.6032,21.6166429,104.2211473
Sơn La,xã Mường Lèo,4240.0,xã,20.8929,103.351,4277.0,375.76,unclassified,1.8331,20.8970686,103.3350205
Sơn La,xã Mường Khiêng,3757.0,xã,21.4878,103.879,2457.0,204.2,secondary,0.1156,21.4868249,103.8786346
Sơn La,xã Phiêng Cằm,4144.0,xã,21.124,103.843,14459.0,280.33,unclassified,0.7944,21.1169007,103.843908
Sơn La,xã Mường Lầm,4183.0,xã,21.1067,103.449,15647.0,167.1,tertiary,0.0433,21.1070597,103.4488481
Sơn La,xã Mường La,3808.0,xã,21.5406,104.05,32712.0,341.86,residential,1.3478,21.5527324,104.0504864
Sơn La,xã Suối Tọ,3901.0,xã,21.3296,104.586,6343.0,177.49,residential,4.4102,21.3176603,104.623895
Sơn La,xã Sông Mã,4168.0,xã,21.0923,103.733,26179.0,105.99,unclassified,0.838,21.0918087,103.7405334
Sơn La,xã Sốp Cộp,4231.0,xã,20.8366,103.569,24086.0,466.95,residential,1.2256,20.8264543,103.5646444
Sơn La,xã Mường Lạn,4246.0,xã,20.7685,103.709,10901.0,264.89,unclassified,1.4284,20.7812223,103.7109321
Sơn La,xã Phiêng Pằn,4159.0,xã,21.0585,104.061,24685.0,320.65,tertiary,0.1176,21.0595586,104.0610395
Sơn La,xã Nậm Ty,4186.0,xã,21.2238,103.653,16679.0,201.89,unclassified,0.3425,21.2233629,103.6499452
Sơn La,xã Púng Bánh,4228.0,xã,21.0027,103.448,17264.0,364.64,unclassified,1.1499,21.0130301,103.4472254
Thái Nguyên,xã Ba Bể,1906.0,xã,22.4387,105.627,11773.0,148.08,residential,1.0272,22.4343946,105.6351918
Thái Nguyên,xã Yên Trạch,5620.0,xã,21.8466,105.718,23543.0,112.68,residential,0.6831,21.842133,105.7222335
Sơn La,xã Quỳnh Nhai,3703.0,xã,21.6433,103.661,,30.55,residential,0.3116,21.6414331,103.658904
Sơn La,xã Song Khủa,4006.0,xã,20.9154,104.913,15845.0,192.45,residential,0.5517,20.9203268,104.9123418
Sơn La,xã Tà Hộc,4136.0,xã,21.238,104.192,13692.0,149.56,residential,1.1778,21.2426317,104.1824539
Sơn La,xã Đoàn Kết,4000.0,xã,20.9584,104.739,17938.0,240.66,unclassified,0.2891,20.9565303,104.7408132
Sơn La,xã Mường Chanh,4117.0,xã,21.206,103.879,3894.0,65.48,unclassified,0.7647,21.2127392,103.8804316
Sơn La,xã Xím Vàng,3862.0,xã,21.3584,104.32,7596.0,232.35,unclassified,0.1635,21.3591346,104.3187234
Sơn La,phường Tô Hiệu,3646.0,phường,21.3273,103.921,51293.0,11.92,residential,0.0488,21.3270158,103.9206648
Sơn La,xã Tân Yên,3997.0,xã,20.9867,104.608,1838.0,192.79,unclassified,0.1191,20.9868001,104.6069321
Sơn La,phường Vân Sơn,4033.0,phường,20.8771,104.716,15917.0,39.61,unclassified,0.0385,20.8772707,104.7156976
Sơn La,xã Tô Múa,4018.0,xã,20.9151,104.822,14701.0,181.98,residential,0.6194,20.9130212,104.8271788
Thái Nguyên,xã Bằng Vân,1942.0,xã,22.508,106.052,5643.0,133.01,unclassified,0.732,22.5022613,106.0552499
