province,ward,code,type,lat,lon,population,area_km2
Thái Nguyên,xã Vô Tranh,05641,xã,21.7044,105.772,38253,83.53
Tuyên Quang,phường Hà Giang 2,00691,phường,22.8605,104.963,34234,61.62
Tuyên Quang,xã Tát Ngà,00808,xã,23.0900,105.384,7765,90.60
Tuyên Quang,xã Thái Hòa,00029,xã,21.9619,105.118,23943,29.00
Thái Nguyên,xã Yên Phong,02083,xã,22.0727,105.63,7379,115.98
Thái Nguyên,xã Trung Hội,05581,xã,21.8221,105.634,13863,54.21
Thái Nguyên,xã Văn Hán,05680,xã,21.6645,105.929,19935,96.26
Thái Nguyên,xã Yên Thịnh,02044,xã,22.2174,105.502,5476,165.80
Thái Nguyên,xã Thượng Quan,01957,xã,22.3779,106.059,3753,154.86
Thái Nguyên,xã Trần Phú,02176,xã,22.1400,106.119,7049,145.29
Thái Nguyên,xã Vạn Phú,05845,xã,21.5497,105.637,22062,51.20
Thái Nguyên,xã Trại Cau,05662,xã,21.5889,106.011,17327,82.85
Tuyên Quang,xã Bắc Quang,01153,xã,22.4245,104.845,33644,141.93
Thái Nguyên,xã Yên Bình,02116,xã,21.9433,105.936,14813,119.22
Thái Nguyên,phường Trung Thành,05899,phường,21.3593,105.881,37075,25.84
Tuyên Quang,xã Tân Trịnh,01243,xã,22.4212,104.712,1078,114.75
Tuyên Quang,xã Chiêm Hóa,02287,xã,22.1621,105.276,,111.27
Tuyên Quang,xã Bạch Đích,00832,xã,23.1838,105.03,12747,95.17
Tuyên Quang,xã Đông Thọ,02572,xã,21.6528,105.286,18085,74.86
Tuyên Quang,phường An Tường,02512,phường,21.7747,105.22,42952,53.44
Tuyên Quang,xã Sơn Thủy,02620,xã,21.5665,105.488,12658,95.77
Tuyên Quang,xã Cán Tỷ,00883,xã,23.1266,105.012,9824,85.13
Tuyên Quang,xã Đường Hồng,01012,xã,22.6431,105.44,11645,135.42
Tuyên Quang,xã Bắc Mê,00991,xã,22.7505,105.33,13043,154.30
Tuyên Quang,xã Đồng Văn,00721,xã,23.2568,105.347,26015,122.49
Tuyên Quang,xã Đường Thượng,00865,xã,22.9901,105.209,14376,103.25
Tuyên Quang,xã Đồng Yên,01216,xã,22.2250,104.786,18326,79.36
Tuyên Quang,xã Hồ Thầu,01084,xã,22.6054,104.659,8709,136.83
Tuyên Quang,xã Hồng Sơn,02608,xã,21.5933,105.286,29875,189.01
Tuyên Quang,xã Côn Lôn,02245,xã,22.5599,105.4,5734,160.76
Tuyên Quang,xã Bình Ca,02548,xã,21.7276,105.296,24339,69.48
Tuyên Quang,xã Bình An,02296,xã,22.4068,105.184,59475,73.43
Tuyên Quang,phường Hà Giang 1,00694,phường,22.8072,104.935,21652,82.69
Tuyên Quang,xã Giáp Trung,00985,xã,22.8059,105.295,622,73.21
Tuyên Quang,xã Hàm Yên,02374,xã,22.0480,105.034,29508,126.19
Tuyên Quang,xã Du Già,00871,xã,22.9154,105.234,15829,126.94
Tuyên Quang,xã Cao Bồ,00952,xã,22.7574,104.882,4211,111.18
Tuyên Quang,xã Bình Xa,02404,xã,22.1067,105.114,17998,91.17
Tuyên Quang,xã Bằng Hành,01180,xã,22.4066,104.955,1656,151.72
Tuyên Quang,xã Đồng Tâm,01165,xã,22.5008,104.989,35573,248.80
Tuyên Quang,xã Bạch Xa,02380,xã,22.2670,104.952,15309,127.41
Tuyên Quang,xã Bạch Ngọc,00976,xã,22.5885,105.081,29021,72.20
Tuyên Quang,xã Bản Máy,01024,xã,22.7983,104.594,9792,76.17
Tuyên Quang,xã Bằng Lang,01246,xã,22.3696,104.614,12167,115.66
Tuyên Quang,phường Bình Thuận,02524,phường,21.7245,105.232,47858,45.16
Tuyên Quang,xã Hùng An,01201,xã,22.3352,104.823,17224,118.57
Tuyên Quang,xã Khuôn Lùng,01147,xã,22.5228,104.493,802,120.28
Tuyên Quang,xã Hùng Đức,02425,xã,21.8983,105.068,10368,63.63
Tuyên Quang,xã Mậu Duệ,00847,xã,23.0564,105.236,19005,163.31
Tuyên Quang,xã Lùng Tám,00901,xã,23.0115,105.077,10971,124.14
Tuyên Quang,xã Kiên Đài,02332,xã,22.1216,105.408,9351,130.82
Tuyên Quang,xã Hòa An,02353,xã,22.0916,105.238,32937,61.62
Tuyên Quang,xã Kiến Thiết,02437,xã,21.9778,105.333,6783,109.48
Tuyên Quang,xã Lũng Phìn,00763,xã,23.1378,105.262,16476,69.46
Tuyên Quang,xã Lao Chải,00937,xã,22.8549,104.79,10135,157.99
Tuyên Quang,xã Lũng Cú,00715,xã,23.3241,105.302,15115,95.20
Tuyên Quang,xã Linh Hồ,00970,xã,22.6951,105.096,21725,181.44
Tuyên Quang,xã Lực Hành,02434,xã,22.0078,105.199,11022,87.97
Tuyên Quang,xã Lâm Bình,02266,xã,22.5503,105.193,12399,327.65
Tuyên Quang,xã Hoàng Su Phì,01021,xã,22.7245,104.686,15645,86.65
Tuyên Quang,xã Hồng Thái,02260,xã,22.4170,105.503,25049,101.64
Tuyên Quang,xã Mèo Vạc,00769,xã,23.1802,105.41,19675,92.21
Tuyên Quang,xã Minh Quang,02302,xã,22.3105,105.238,20122,191.34
Tuyên Quang,xã Minh Thanh,02554,xã,21.7343,105.444,13453,78.57
Tuyên Quang,xã Minh Tân,00919,xã,22.9612,104.919,7485,105.70
Tuyên Quang,xã Ngọc Đường,00700,xã,22.8101,105.094,7858,98.07
Tuyên Quang,xã Minh Ngọc,00994,xã,22.7017,105.218,7878,159.34
Tuyên Quang,xã Hùng Lợi,02455,xã,21.9240,105.49,10882,168.93
Tuyên Quang,xã Nậm Dịch,01075,xã,22.6410,104.751,854,97.78
Tuyên Quang,xã Minh Sơn,00982,xã,22.8496,105.204,29388,81.77
Tuyên Quang,xã Phù Lưu,02392,xã,22.1846,105.032,16154,120.45
Tuyên Quang,xã Kim Bình,02350,xã,22.0782,105.314,16873,92.09
Tuyên Quang,xã Liên Hiệp,01192,xã,22.3792,105.04,10566,166.67
Tuyên Quang,xã Nà Hang,02221,xã,22.3334,105.354,17364,256.53
Tuyên Quang,phường Minh Xuân,02215,phường,21.8257,105.185,72,34.90
Tuyên Quang,xã Khâu Vai,00802,xã,23.1162,105.481,22755,107.46
Tuyên Quang,xã Nghĩa Thuận,00889,xã,23.1222,104.938,99,80.12
Tuyên Quang,phường Mỹ Lâm,02509,phường,21.7659,105.127,31446,80.20
Tuyên Quang,xã Sơn Dương,02536,xã,21.6824,105.366,41954,123.17
Tuyên Quang,xã Quản Bạ,00874,xã,23.0280,104.978,18436,102.87
Tuyên Quang,xã Niêm Sơn,00817,xã,23.0308,105.431,12255,81.73
Tuyên Quang,xã Nấm Dẩn,01141,xã,22.6199,104.509,11929,86.11
Tuyên Quang,xã Nhữ Khê,02530,xã,21.7012,105.177,21799,59.04
Tuyên Quang,xã Quang Bình,01237,xã,22.4580,104.593,10635,130.14
Tuyên Quang,xã Ngọc Long,00859,xã,22.9900,105.332,9989,84.26
Tuyên Quang,xã Thuận Hòa,00922,xã,22.9243,105.008,29846,45.86
Tuyên Quang,xã Tân Tiến,01051,xã,22.7479,104.762,33994,207.20
Tuyên Quang,xã Tân Trào,02545,xã,21.8125,105.458,14911,98.57
Tuyên Quang,xã Tân Long,02470,xã,21.8913,105.266,35492,102.12
Tuyên Quang,phường Nông Tiến,02212,phường,21.8384,105.229,15393,26.99
Tuyên Quang,xã Pà Vầy Sủ,01096,xã,22.6704,104.426,15806,83.30
Tuyên Quang,xã Tân An,02320,xã,22.2197,105.152,41922,40.61
Tuyên Quang,xã Tân Mỹ,02308,xã,22.2396,105.294,24644,102.57
Tuyên Quang,xã Phố Bảng,00745,xã,23.2231,105.174,15593,77.71
Tuyên Quang,xã Sà Phìn,00733,xã,23.2250,105.245,16816,83.50
Tuyên Quang,xã Phú Linh,00706,xã,22.7560,105.047,1227,112.37
Tuyên Quang,xã Phú Lương,02611,xã,21.5456,105.393,43914,112.39
Tuyên Quang,xã Sủng Máng,00787,xã,23.1606,105.328,12568,76.15
Tuyên Quang,xã Quảng Nguyên,01144,xã,22.5802,104.57,5949,99.48
Tuyên Quang,xã Sơn Vĩ,00778,xã,23.2140,105.479,19975,110.62
Tuyên Quang,xã Pờ Ly Ngài,01057,xã,22.7068,104.62,6239,49.34
Tuyên Quang,xã Tùng Bá,00925,xã,22.8961,105.099,8225,120.49
Tuyên Quang,xã Tân Quang,01171,xã,22.5408,104.85,12425,174.14
Tuyên Quang,xã Thắng Mố,00829,xã,23.1948,105.116,,67.68
Tuyên Quang,xã Thượng Lâm,02269,xã,22.5174,105.312,9886,277.16
Tuyên Quang,xã Trung Hà,02305,xã,22.2854,105.067,8303,103.18
Tuyên Quang,xã Tân Thanh,02578,xã,21.6081,105.41,18116,114.50
Tuyên Quang,xã Trung Sơn,02458,xã,21.8641,105.378,3254,76.81
Tuyên Quang,xã Thanh Thủy,00928,xã,22.8672,104.864,,101.70
Tuyên Quang,xã Tri Phú,02359,xã,22.0250,105.413,8686,170.26
Tuyên Quang,xã Thái Bình,02494,xã,21.8014,105.312,8346,305.25
Tuyên Quang,xã Xín Mần,01108,xã,22.7452,104.512,19596,125.24
Tuyên Quang,xã Thái Sơn,02407,xã,22.0209,105.081,16385,93.54
Tuyên Quang,xã Việt Lâm,00967,xã,22.6668,104.907,6419,92.66
Tuyên Quang,xã Tiên Nguyên,01225,xã,22.4944,104.671,5027,90.13
Tuyên Quang,xã Trung Thịnh,01117,xã,22.6841,104.555,12277,72.11
Tuyên Quang,xã Yên Minh,00820,xã,23.0991,105.139,26556,154.70
Tuyên Quang,xã Trường Sinh,02623,xã,21.5624,105.324,17615,53.36
Tuyên Quang,xã Xuân Vân,02449,xã,21.9467,105.233,1902,104.25
Tuyên Quang,xã Yên Hoa,02248,xã,22.4474,105.426,7323,143.83
Tuyên Quang,xã Thàng Tín,01033,xã,22.7985,104.677,7638,70.78
Tuyên Quang,xã Thượng Sơn,00958,xã,22.6584,104.835,6144,142.60
Tuyên Quang,xã Tùng Vài,00892,xã,23.0606,104.869,11221,149.98
Tuyên Quang,xã Thông Nguyên,01090,xã,22.5307,104.748,6255,108.70
Tuyên Quang,xã Tiên Yên,01261,xã,22.2874,104.699,14241,97.18
Tuyên Quang,xã Yên Lập,02317,xã,22.2155,105.4,29678,69.05
Tuyên Quang,xã Yên Nguyên,02365,xã,22.0914,105.195,16024,97.36
Huế,phường Vỹ Dạ,19777,phường,16.4779,107.611,49684,8.93
Tuyên Quang,xã Yên Cường,01006,xã,22.6782,105.357,9741,116.90
Tuyên Quang,xã Vĩnh Tuy,01156,xã,22.2474,104.867,36859,115.86
Tuyên Quang,xã Vị Xuyên,00913,xã,22.6941,104.971,23898,80.44
Huế,phường Thanh Thủy,19969,phường,16.4205,107.635,43569,48.92
Tuyên Quang,xã Thượng Nông,02239,xã,22.5893,105.493,7204,79.83
Tuyên Quang,xã Xuân Giang,01255,xã,22.3130,104.632,9234,86.06
Huế,xã A Lưới 4,20101,xã,16.1404,107.351,10752,233.65
Huế,phường An Cựu,19815,phường,16.4316,107.596,55305,16.71
Tuyên Quang,xã Yên Phú,02398,xã,22.1243,104.934,14964,42.61
Huế,phường Hóa Châu,20014,phường,16.5457,107.58,41328,34.60
Huế,xã Vinh Lộc,20122,xã,16.3606,107.867,3635,66.53
Huế,xã A Lưới 5,20050,xã,16.2205,107.411,376,464.40
Huế,xã Long Quảng,20182,xã,16.0997,107.587,8883,215.85
Tuyên Quang,xã Yên Sơn,02473,xã,21.8623,105.137,12614,116.62
Huế,phường Thủy Xuân,19813,phường,16.4077,107.583,,371.42
Huế,xã Bình Điền,20035,xã,16.3492,107.459,15229,266.50
Tuyên Quang,xã Yên Thành,01234,xã,22.4334,104.514,4778,38.13
Huế,phường Dương Nỗ,19909,phường,16.5248,107.598,31692,20.63
Huế,xã A Lưới 1,20056,xã,16.3409,107.149,12403,198.59
Huế,xã Đan Điền,19885,xã,16.6304,107.438,40389,82.62
Huế,xã Chân Mây - Lăng Cô,20137,xã,16.2460,108.014,50831,261.38
Huế,phường Hương An,19804,phường,16.4612,107.515,35885,19.43
Huế,xã A Lưới 3,20071,xã,16.2015,107.245,8976,154.23
Huế,xã Hưng Lộc,20131,xã,16.2920,107.705,32586,95.62
Huế,phường Kim Long,19774,phường,16.4047,107.543,48999,90.14
Huế,xã Lộc An,20140,xã,16.2740,107.798,39217,177.58
Huế,phường Hương Thủy,19975,phường,16.4186,107.693,29192,33.93
Huế,xã Khe Tre,20161,xã,16.1513,107.77,12882,256.02
Huế,phường Hương Trà,19996,phường,16.4064,107.401,33523,14.64
Huế,phường Kim Trà,20017,phường,16.4941,107.509,36296,42.80
Huế,phường Phong Dinh,19831,phường,16.6442,107.366,28012,87.17
Huế,xã A Lưới 2,20044,xã,16.2566,107.198,20496,97.62
Huế,phường Thuận Hóa,19789,phường,16.4556,107.584,98923,7.57
Hà Tĩnh,xã Cẩm Bình,18685,xã,18.2950,105.946,25305,33.14
Hà Tĩnh,phường Bắc Hồng Lĩnh,18115,phường,18.5596,105.695,28729,35.31
Hà Tĩnh,xã Cẩm Trung,18742,xã,18.2379,106.114,19466,32.72
Hà Tĩnh,xã Can Lộc,18406,xã,18.4847,105.767,41153,65.70
Hà Tĩnh,xã Cẩm Xuyên,18673,xã,18.2227,105.985,33977,82.98
Huế,phường Phú Bài,19960,phường,16.2807,107.611,3841,344.63
Huế,xã Phú Vinh,19945,xã,16.4549,107.775,31328,69.50
Huế,phường Phong Điền,19819,phường,16.4904,107.24,27862,592.48
Huế,xã Phú Hồ,19918,xã,16.4778,107.688,2355,57.72
Huế,xã Phú Vang,19942,xã,16.4020,107.771,3925,86.19
Huế,phường Phong Quảng,19873,phường,16.6339,107.506,25728,41.70
Huế,phường Phong Phú,19828,phường,16.6959,107.41,19057,60.85
Huế,phường Phong Thái,19858,phường,16.5343,107.425,37406,187.02
Huế,xã Quảng Điền,19867,xã,16.5697,107.533,41798,45.93
Huế,xã Phú Lộc,20107,xã,16.2682,107.886,50929,80.15
Hà Tĩnh,xã Cổ Đạm,18394,xã,18.5746,105.807,34635,62.67
Hà Tĩnh,xã Cẩm Lạc,18748,xã,18.1609,106.086,19399,115.86
Hà Tĩnh,xã Đan Hải,18364,xã,18.7163,105.771,28212,37.77
Huế,xã Nam Đông,20179,xã,16.0660,107.717,9158,175.95
Huế,phường Phú Xuân,19753,phường,16.4785,107.577,130247,10.38
Huế,phường Mỹ Thượng,19930,phường,16.5042,107.633,44736,28.83
Hà Tĩnh,xã Đông Kinh,18586,xã,18.4251,105.82,20986,27.57
Hà Tĩnh,xã Hồng Lộc,18409,xã,18.5015,105.834,17042,33.78
Hà Tĩnh,xã Hương Khê,18496,xã,18.1625,105.584,29994,165.89
Hà Tĩnh,xã Cẩm Duệ,18739,xã,18.1632,105.932,2387,193.57
Huế,phường Thuận An,19900,phường,16.5518,107.641,64689,16.11
Hà Tĩnh,xã Cẩm Hưng,18736,xã,18.1560,106.025,21964,103.80
Hà Tĩnh,xã Đức Thọ,18229,xã,18.5014,105.579,40064,48.93
Hà Tĩnh,xã Đức Quang,18262,xã,18.5467,105.637,17515,30.31
Hà Tĩnh,xã Hương Xuân,18544,xã,18.0769,105.655,17422,263.14
Hà Tĩnh,xã Kỳ Khang,18790,xã,18.1439,106.266,23771,48.85
Hà Tĩnh,xã Đồng Tiến,18619,xã,18.3469,105.989,18614,33.57
Hà Tĩnh,xã Đức Đồng,18304,xã,18.4362,105.587,11531,47.29
Hà Tĩnh,xã Kỳ Văn,18787,xã,18.1139,106.193,177,135.75
Hà Tĩnh,phường Hà Huy Tập,18652,phường,18.3056,105.883,28742,32.62
Hà Tĩnh,xã Đồng Lộc,18484,xã,18.3869,105.718,27783,70.55
Hà Tĩnh,phường Hải Ninh,18781,phường,18.1128,106.325,20399,39.37
Hà Tĩnh,xã Hương Bình,18523,xã,18.2494,105.56,1753,215.56
Hà Tĩnh,phường Hoành Sơn,18832,phường,17.9989,106.44,21004,70.48
Hà Tĩnh,xã Gia Hanh,18466,xã,18.4401,105.703,28473,45.39
Hà Tĩnh,xã Đức Minh,18244,xã,18.5530,105.59,18718,23.58
Hà Tĩnh,xã Đức Thịnh,18277,xã,18.4955,105.644,41401,53.39
Hà Tĩnh,xã Hà Linh,18502,xã,18.3214,105.67,12622,140.43
Hà Tĩnh,xã Hương Đô,18550,xã,18.2020,105.825,14287,140.83
Hà Tĩnh,xã Mai Hoa,18322,xã,18.4429,105.517,11065,45.85
Hà Tĩnh,xã Kỳ Hoa,18814,xã,18.0337,106.259,16045,73.28
Hà Tĩnh,xã Kỳ Anh,18775,xã,18.1830,106.222,32689,64.74
Hà Tĩnh,xã Sơn Giang,18184,xã,18.5344,105.379,18962,86.32
Hà Tĩnh,xã Kỳ Thượng,18844,xã,18.0096,106.101,15822,218.82
Hà Tĩnh,xã Mai Phụ,18583,xã,18.4303,105.883,29828,31.93
Hà Tĩnh,xã Sơn Kim 1,18196,xã,18.4475,105.186,5123,208.46
Hà Tĩnh,xã Kỳ Xuân,18766,xã,18.2086,106.165,23574,72.94
Hà Tĩnh,phường Sông Trí,18754,phường,18.0464,106.324,37314,69.90
Hà Tĩnh,xã Thạch Lạc,18628,xã,18.3505,105.954,17682,27.60
Hà Tĩnh,xã Hương Phố,18532,xã,18.2431,105.739,18633,135.68
Hà Tĩnh,phường Thành Sen,18073,phường,18.3419,105.903,90983,28.23
Hà Tĩnh,xã Thượng Đức,18328,xã,18.3933,105.573,2252,216.37
Hà Tĩnh,xã Toàn Lưu,18634,xã,18.3235,105.802,18784,60.65
Hà Tĩnh,xã Thạch Xuân,18667,xã,18.2579,105.86,16015,72.53
Hà Tĩnh,xã Hương Sơn,18133,xã,18.5206,105.46,31486,32.62
Hà Tĩnh,xã Kỳ Lạc,18838,xã,17.9833,106.225,12865,169.13
Hà Tĩnh,xã Kim Hoa,18223,xã,18.4549,105.442,19114,88.28
Hà Tĩnh,xã Lộc Hà,18568,xã,18.4828,105.881,40979,35.63
Hà Tĩnh,phường Trần Phú,18100,phường,18.3841,105.897,38404,29.50
Hà Tĩnh,phường Nam Hồng Lĩnh,18118,phường,18.5184,105.72,22309,36.47
Hà Tĩnh,xã Sơn Tiến,18163,xã,18.5718,105.47,20935,80.97
Hà Tĩnh,xã Sơn Hồng,18160,xã,18.5622,105.24,8409,209.04
Hà Tĩnh,xã Phúc Trạch,18547,xã,18.0935,105.809,18135,201.42
Hà Tĩnh,xã Thạch Hà,18562,xã,18.3863,105.854,3122,31.18
Hà Tĩnh,xã Sơn Kim 2,18199,xã,18.3677,105.277,,208.60
Hà Tĩnh,xã Sơn Tây,18172,xã,18.4644,105.317,9832,127.06
Hà Tĩnh,xã Thạch Khê,18604,xã,18.4124,105.941,17528,46.32
Hà Tĩnh,xã Vũ Quang,18313,xã,18.3072,105.427,14991,533.50
Hà Tĩnh,phường Vũng Áng,18823,phường,18.0498,106.389,21339,82.98
Hà Tĩnh,xã Nghi Xuân,18352,xã,18.6118,105.733,37524,77.65
Nghệ An,xã Bắc Lý,16819,xã,19.6386,104.237,5552,109.17
Hà Tĩnh,xã Yên Hòa,18682,xã,18.3159,106.031,17597,38.27
Nghệ An,xã Hữu Khuông,16885,xã,19.4850,104.626,2939,263.79
Hà Tĩnh,xã Thiên Cầm,18676,xã,18.2594,106.063,32998,40.55
Hà Tĩnh,xã Tiên Điền,18373,xã,18.6398,105.782,24833,31.60
Hà Tĩnh,xã Tùng Lộc,18418,xã,18.4902,105.804,20944,37.49
Hà Tĩnh,xã Việt Xuyên,18601,xã,18.3723,105.806,16986,32.10
Hà Tĩnh,xã Tứ Mỹ,18202,xã,18.5203,105.523,20069,38.68
Nghệ An,xã Anh Sơn,17329,xã,18.8648,105.019,29539,196.65
Nghệ An,xã Vĩnh Tường,17357,xã,18.9438,105.028,31676,67.01
Hà Tĩnh,xã Trường Lưu,18436,xã,18.4520,105.665,23569,49.92
Nghệ An,xã Yên Na,16912,xã,19.3520,104.537,953,297.32
Nghệ An,xã Yên Thành,17506,xã,19.0015,105.483,4778,38.13
Nghệ An,phường Vinh Hưng,17920,phường,18.7242,105.655,60159,25.47
Nghệ An,xã An Châu,17479,xã,18.9237,105.609,65588,70.25
Hà Tĩnh,xã Xuân Lộc,18481,xã,18.3884,105.781,104304,140.50
Nghệ An,xã Bạch Ngọc,17623,xã,18.9514,105.27,29021,72.20
Nghệ An,xã Anh Sơn Đông,17365,xã,18.9598,105.182,16214,65.85
Nghệ An,xã Yên Trung,18007,xã,18.7559,105.591,26239,37.74
Nghệ An,phường Vinh Phú,16702,phường,18.7216,105.686,74473,23.04
Nghệ An,xã Yên Hòa,16909,xã,19.2825,104.695,17597,38.27
Nghệ An,xã Bình Chuẩn,17230,xã,19.2514,104.93,4638,182.19
Nghệ An,xã Chiêu Lưu,16855,xã,19.3462,104.294,9797,196.93
Nghệ An,xã Châu Hồng,17044,xã,19.4049,105.08,11809,134.05
Nghệ An,xã Cát Ngạn,17728,xã,18.8600,105.243,22995,59.28
Nghệ An,phường Cửa Lò,16732,phường,18.7880,105.726,6476,29.09
Nghệ An,xã Châu Lộc,17056,xã,19.3855,105.19,7234,85.69
Nghệ An,xã Đại Huệ,17944,xã,18.7249,105.546,24441,36.11
Nghệ An,xã Bạch Hà,17707,xã,18.8262,105.439,39332,79.28
Nghệ An,phường Vinh Lộc,16708,phường,18.7326,105.724,68086,38.86
Nghệ An,xã Con Cuông,17254,xã,19.0406,104.849,26043,155.45
Nghệ An,xã Đô Lương,17662,xã,18.9029,105.289,6196,50.06
Nghệ An,xã Châu Bình,16804,xã,19.4913,105.2,11038,130.91
Nghệ An,xã Yên Xuân,17380,xã,18.9049,105.164,27707,90.41
Nghệ An,xã Tam Quang,16933,xã,19.1156,104.583,13013,507.95
Nghệ An,xã Đông Hiếu,17017,xã,19.2782,105.488,28634,63.87
Nghệ An,xã Huồi Tụ,16828,xã,19.5256,104.26,5177,109.03
Nghệ An,xã Bình Minh,17515,xã,19.1080,105.494,83354,36.70
Nghệ An,xã Cam Phục,17242,xã,19.1560,104.857,7412,162.43
Nghệ An,xã Đông Lộc,17878,xã,18.7856,105.69,31219,29.32
Nghệ An,xã Giai Lạc,17524,xã,19.0799,105.445,35783,88.58
Nghệ An,xã Giai Xuân,17278,xã,19.1769,105.197,1416,121.55
Nghệ An,xã Đông Thành,17530,xã,19.0674,105.558,27169,130.94
Nghệ An,xã Đức Châu,17416,xã,19.0367,105.59,40899,20.97
Nghệ An,xã Hải Lộc,17833,xã,18.8691,105.632,2194,41.25
Nghệ An,xã Hạnh Lâm,17722,xã,18.8006,105.075,13699,274.57
Nghệ An,xã Hoa Quân,17770,xã,18.7541,105.287,32149,107.67
Nghệ An,xã Diễn Châu,17464,xã,18.9848,105.596,63294,22.21
Nghệ An,xã Châu Khê,17248,xã,18.9620,104.666,1221,544.31
Nghệ An,phường Hoàng Mai,17110,phường,19.2863,105.672,44474,79.67
Nghệ An,xã Keng Đu,16822,xã,19.6249,104.116,5098,98.24
Nghệ An,xã Hải Châu,17419,xã,19.0718,105.629,43155,29.13
Nghệ An,xã Kim Bảng,17791,xã,18.6622,105.289,27936,183.26
Nghệ An,xã Lam Thành,18040,xã,18.6094,105.662,31247,39.67
Nghệ An,xã Hữu Kiệm,16849,xã,19.3999,104.245,12609,188.97
Nghệ An,xã Minh Hợp,17071,xã,19.2660,105.26,21276,159.97
Nghệ An,xã Mường Ham,17077,xã,19.3146,105.072,14257,160.35
Nghệ An,xã Hùng Châu,17395,xã,19.1222,105.563,55583,69.11
Nghệ An,xã Hưng Nguyên Nam,18028,xã,18.6186,105.608,36632,35.77
Nghệ An,xã Hưng Nguyên,18001,xã,18.6781,105.627,53144,46.14
Nghệ An,xã Môn Sơn,17263,xã,18.8885,104.848,18836,529.42
Nghệ An,xã Mường Xén,16813,xã,19.3627,104.095,10396,182.49
Nghệ An,xã Hùng Chân,16801,xã,19.4374,104.973,12664,351.87
Nghệ An,xã Mường Lống,16831,xã,19.4978,104.371,5649,148.31
Nghệ An,xã Hợp Minh,17605,xã,18.9288,105.489,46942,54.75
Nghệ An,xã Mường Quàng,16774,xã,19.4891,104.851,,330.25
Nghệ An,xã Mỹ Lý,16816,xã,19.6380,104.348,5861,211.03
Nghệ An,xã Na Ngoi,16870,xã,19.2239,104.212,9536,341.25
Nghệ An,xã Nghĩa Lộc,17029,xã,19.2209,105.456,25007,62.93
Nghệ An,xã Nghĩa Lâm,16951,xã,19.4140,105.459,23753,121.75
Nghệ An,xã Nghĩa Mai,16975,xã,19.4574,105.333,17844,146.99
Nghệ An,xã Nghĩa Đồng,17284,xã,19.1600,105.371,20195,72.43
Nghệ An,xã Mậu Thạch,17239,xã,19.1018,104.961,132,164.26
Nghệ An,xã Minh Châu,17476,xã,18.9669,105.546,44358,39.68
Nghệ An,xã Kim Liên,17971,xã,18.6681,105.562,55471,61.08
Nghệ An,xã Lượng Minh,16906,xã,19.3995,104.471,5322,227.97
Nghệ An,xã Lương Sơn,17641,xã,18.9477,105.316,23912,159.21
Nghệ An,xã Mường Típ,16858,xã,19.3078,103.993,6412,217.66
Nghệ An,xã Na Loi,16834,xã,19.5678,104.177,4321,141.86
Nghệ An,xã Nghĩa Thọ,16969,xã,19.3562,105.54,21391,92.19
Nghệ An,xã Nhân Hòa,17344,xã,19.0140,104.976,22626,86.88
Nghệ An,xã Quan Thành,17569,xã,18.9786,105.436,29973,37.71
Nghệ An,xã Nghĩa Đàn,16941,xã,19.3530,105.474,1967,47.32
